gene,uniprot,family,chembl_id,smiles,assay_type,value_nm,pchembl,source,pKd
CLK1,P49759,CLK,CHEMBL603469,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,Kd,9.6,8.02,ChEMBL,8.02
CLK1,P49759,CLK,CHEMBL124660,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,Kd,630.0,6.2,ChEMBL,6.2
CLK1,P49759,CLK,CHEMBL608533,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Kd,350.0,6.46,ChEMBL,6.46
CLK1,P49759,CLK,CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Kd,22.0,7.66,ChEMBL,7.66
CLK1,P49759,CLK,CHEMBL1240703,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O,Kd,9000.0,5.05,ChEMBL,5.05
CLK1,P49759,CLK,CHEMBL501724,Cc1cc(-c2cc(-c3ccccc3)[nH]c(=O)n2)ccc1O,IC50,210.0,6.68,ChEMBL,6.68
CLK1,P49759,CLK,CHEMBL1436585,c1nc(NCC2CCOC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,IC50,522.0,6.28,ChEMBL,6.28
CLK1,P49759,CLK,CHEMBL1734733,c1nc(NCC2CCCOC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,IC50,598.0,6.22,ChEMBL,6.22
CLK1,P49759,CLK,CHEMBL1535925,CCOC(=O)c1ccc(-c2ccc3ncnc(NCc4cccs4)c3c2)o1,IC50,798.0,6.1,ChEMBL,6.1
CLK1,P49759,CLK,CHEMBL1599314,Cc1ccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)s1,IC50,888.0,6.05,ChEMBL,6.05
CLK1,P49759,CLK,CHEMBL1612677,Cc1ccsc1CN(C)c1ncnc2ccc(-c3ccoc3)cc12,IC50,899.0,6.05,ChEMBL,6.05
CLK1,P49759,CLK,CHEMBL1515868,c1nc(NCCc2c[nH]cn2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,IC50,931.0,6.03,ChEMBL,6.03
CLK1,P49759,CLK,CHEMBL1604618,Cc1ccc(CNc2ncnc3ccc(-c4ccc(CO)o4)cc23)o1,IC50,1522.0,5.82,ChEMBL,5.82
CLK1,P49759,CLK,CHEMBL1724489,Cc1ccc(CNc2ncnc3ccc(-c4ccc(C(=O)O)o4)cc23)o1,IC50,1561.0,5.81,ChEMBL,5.81
CLK1,P49759,CLK,CHEMBL1329627,CCOC(=O)c1ccc(-c2ccc3ncnc(NCc4ccc(C)o4)c3c2)o1,IC50,2083.0,5.68,ChEMBL,5.68
CLK1,P49759,CLK,CHEMBL1770624,CCNCc1ccc(-c2ccc3ncnc(NCC(C)(C)C)c3c2)o1,IC50,6164.0,5.21,ChEMBL,5.21
CLK1,P49759,CLK,CHEMBL1591577,CN(Cc1cccs1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,IC50,11.0,7.96,ChEMBL,7.96
CLK1,P49759,CLK,CHEMBL1515144,CCN(Cc1cccs1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,IC50,14.0,7.85,ChEMBL,7.85
CLK1,P49759,CLK,CHEMBL1474834,Cc1nc(CN(C)c2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cs1,Kd,18.0,7.75,ChEMBL,7.75
CLK1,P49759,CLK,CHEMBL1474834,Cc1nc(CN(C)c2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cs1,IC50,20.0,7.7,ChEMBL,7.7
CLK1,P49759,CLK,CHEMBL1374544,CN(Cc1ccco1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,IC50,22.0,7.66,ChEMBL,7.66
CLK1,P49759,CLK,CHEMBL1396483,CN(Cc1nccs1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,IC50,28.0,7.55,ChEMBL,7.55
CLK1,P49759,CLK,CHEMBL1473127,Cc1ccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)o1,IC50,39.0,7.41,ChEMBL,7.41
CLK1,P49759,CLK,CHEMBL1435542,Cc1nc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cs1,Kd,50.0,7.3,ChEMBL,7.3
CLK1,P49759,CLK,CHEMBL567331,c1csc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c1,IC50,59.0,7.23,ChEMBL,7.23
CLK1,P49759,CLK,CHEMBL1396654,Cc1ccsc1CNc1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,IC50,69.0,7.16,ChEMBL,7.16
CLK1,P49759,CLK,CHEMBL1436585,c1nc(NCC2CCOC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,Kd,72.0,7.14,ChEMBL,7.14
CLK1,P49759,CLK,CHEMBL1476499,Cc1occc1CNc1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,IC50,86.0,7.07,ChEMBL,7.07
CLK1,P49759,CLK,CHEMBL1318637,Cc1ccsc1CN(C)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,IC50,89.0,7.05,ChEMBL,7.05
CLK1,P49759,CLK,CHEMBL1552755,c1nc(NCC2CCCO2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,IC50,90.0,7.05,ChEMBL,7.05
CLK1,P49759,CLK,CHEMBL1435542,Cc1nc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cs1,IC50,96.0,7.02,ChEMBL,7.02
CLK1,P49759,CLK,CHEMBL1437638,Cc1nnc(CN(C)c2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)o1,IC50,98.0,7.01,ChEMBL,7.01
CLK1,P49759,CLK,CHEMBL566900,c1nc(NCc2ccoc2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,IC50,111.0,6.96,ChEMBL,6.96
CLK1,P49759,CLK,CHEMBL1704879,Cc1csc(CN(C)c2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)n1,IC50,128.0,6.89,ChEMBL,6.89
CLK1,P49759,CLK,CHEMBL1357975,c1coc(CCNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c1,IC50,130.0,6.89,ChEMBL,6.89
CLK1,P49759,CLK,CHEMBL1551169,CC(C)(C)CNc1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,IC50,173.0,6.76,ChEMBL,6.76
CLK1,P49759,CLK,CHEMBL1705549,c1csc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)n1,IC50,176.0,6.75,ChEMBL,6.75
CLK1,P49759,CLK,CHEMBL1407164,c1c[nH]c(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)n1,IC50,191.0,6.72,ChEMBL,6.72
CLK1,P49759,CLK,CHEMBL1725513,c1coc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c1,IC50,192.0,6.72,ChEMBL,6.72
CLK1,P49759,CLK,CHEMBL1476609,Cc1ccsc1CN(C)c1ncnc2ccc(-c3ccc(CO)o3)cc12,IC50,206.0,6.69,ChEMBL,6.69
CLK1,P49759,CLK,CHEMBL1354134,c1nc(NCC2CCCC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,IC50,227.0,6.64,ChEMBL,6.64
CLK1,P49759,CLK,CHEMBL1397614,CN(Cc1ncc[nH]1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,IC50,480.0,6.32,ChEMBL,6.32
CLK1,P49759,CLK,CHEMBL1802410,Nc1ncc(I)c(-c2c[nH]c3c(N)cccc23)n1,IC50,26.0,7.58,ChEMBL,7.58
CLK1,P49759,CLK,CHEMBL1802409,Nc1ccc2c(-c3nc(N)ncc3I)c[nH]c2c1,IC50,80.0,7.1,ChEMBL,7.1
CLK1,P49759,CLK,CHEMBL1802408,Nc1ccc2[nH]cc(-c3nc(N)ncc3I)c2c1,IC50,610.0,6.21,ChEMBL,6.21
CLK1,P49759,CLK,CHEMBL1802407,Nc1ncc(I)c(-c2c[nH]c3cccc(N)c23)n1,IC50,1000.0,6.0,ChEMBL,6.0
CLK1,P49759,CLK,CHEMBL1802406,Nc1ncc(I)c(-c2c[nH]c3ccccc23)n1,IC50,30.0,7.52,ChEMBL,7.52
CLK1,P49759,CLK,CHEMBL1802405,Nc1ncc(I)c(-c2c[nH]c3c([N+](=O)[O-])cccc23)n1,IC50,41.0,7.39,ChEMBL,7.39
CLK1,P49759,CLK,CHEMBL1802404,Nc1ncc(I)c(-c2c[nH]c3cc([N+](=O)[O-])ccc23)n1,IC50,67.0,7.17,ChEMBL,7.17
CLK1,P49759,CLK,CHEMBL1802403,Nc1ncc(I)c(-c2c[nH]c3ccc([N+](=O)[O-])cc23)n1,IC50,120.0,6.92,ChEMBL,6.92
CLK1,P49759,CLK,CHEMBL1802402,Nc1ncc(I)c(-c2c[nH]c3cccc([N+](=O)[O-])c23)n1,IC50,7100.0,5.15,ChEMBL,5.15
CLK1,P49759,CLK,CHEMBL48082,Nc1nccc(-c2c[nH]c3ccccc23)n1,IC50,530.0,6.28,ChEMBL,6.28
CLK1,P49759,CLK,CHEMBL1802401,Nc1nccc(-c2c[nH]c3c([N+](=O)[O-])cccc23)n1,IC50,70.0,7.16,ChEMBL,7.16
CLK1,P49759,CLK,CHEMBL1802400,Nc1nccc(-c2c[nH]c3cc([N+](=O)[O-])ccc23)n1,IC50,380.0,6.42,ChEMBL,6.42
CLK1,P49759,CLK,CHEMBL1802399,COc1cccc(-c2cnc(N)nc2-c2c[nH]c3c(Br)cccc23)c1,IC50,870.0,6.06,ChEMBL,6.06
CLK1,P49759,CLK,CHEMBL1802398,COc1cccc(-c2cnc(N)nc2-c2c[nH]c3cc(Br)ccc23)c1,IC50,2300.0,5.64,ChEMBL,5.64
CLK1,P49759,CLK,CHEMBL1802397,COc1cccc(-c2cnc(N)nc2-c2c[nH]c3ccc(Br)cc23)c1,IC50,2500.0,5.6,ChEMBL,5.6
CLK1,P49759,CLK,CHEMBL1802396,COc1cccc(-c2cnc(N)nc2-c2c[nH]c3cccc(Br)c23)c1,IC50,1300.0,5.89,ChEMBL,5.89
CLK1,P49759,CLK,CHEMBL1802395,Nc1ncc(-c2ccc(C(F)(F)F)cc2)c(-c2c[nH]c3c(Br)cccc23)n1,IC50,1500.0,5.82,ChEMBL,5.82
CLK1,P49759,CLK,CHEMBL1802392,Nc1ncc(-c2ccc(C(F)(F)F)cc2)c(-c2c[nH]c3cccc(Br)c23)n1,IC50,1300.0,5.89,ChEMBL,5.89
CLK1,P49759,CLK,CHEMBL1802391,CC(=O)Nc1ccc(-c2cnc(N)nc2-c2c[nH]c3c(Br)cccc23)cc1,IC50,87.0,7.06,ChEMBL,7.06
CLK1,P49759,CLK,CHEMBL1802390,CC(=O)Nc1ccc(-c2cnc(N)nc2-c2c[nH]c3cc(Br)ccc23)cc1,IC50,530.0,6.28,ChEMBL,6.28
CLK1,P49759,CLK,CHEMBL1802389,CC(=O)Nc1ccc(-c2cnc(N)nc2-c2c[nH]c3ccc(Br)cc23)cc1,IC50,750.0,6.12,ChEMBL,6.12
CLK1,P49759,CLK,CHEMBL1802971,CC(=O)c1ccc(-c2cnc(N)nc2-c2c[nH]c3c(Br)cccc23)cc1,IC50,380.0,6.42,ChEMBL,6.42
CLK1,P49759,CLK,CHEMBL1802970,CC(=O)c1ccc(-c2cnc(N)nc2-c2c[nH]c3cc(Br)ccc23)cc1,IC50,1800.0,5.75,ChEMBL,5.75
CLK1,P49759,CLK,CHEMBL1802969,CC(=O)c1ccc(-c2cnc(N)nc2-c2c[nH]c3ccc(Br)cc23)cc1,IC50,1600.0,5.8,ChEMBL,5.8
CLK1,P49759,CLK,CHEMBL1802968,CC(=O)c1ccc(-c2cnc(N)nc2-c2c[nH]c3cccc(Br)c23)cc1,IC50,1500.0,5.82,ChEMBL,5.82
CLK1,P49759,CLK,CHEMBL1802967,Nc1ncc(I)c(-c2c[nH]c3c(Br)cccc23)n1,IC50,42.0,7.38,ChEMBL,7.38
CLK1,P49759,CLK,CHEMBL1802966,Nc1ncc(I)c(-c2c[nH]c3cc(Br)ccc23)n1,IC50,32.0,7.5,ChEMBL,7.5
CLK1,P49759,CLK,CHEMBL1802965,Nc1ncc(I)c(-c2c[nH]c3ccc(Br)cc23)n1,IC50,180.0,6.75,ChEMBL,6.75
CLK1,P49759,CLK,CHEMBL1802964,Nc1ncc(I)c(-c2c[nH]c3cccc(Br)c23)n1,IC50,2300.0,5.64,ChEMBL,5.64
CLK1,P49759,CLK,CHEMBL1802963,Nc1nccc(-c2c[nH]c3c(Br)cccc23)n1,IC50,65.0,7.19,ChEMBL,7.19
CLK1,P49759,CLK,CHEMBL46440,Nc1nccc(-c2c[nH]c3cc(Br)ccc23)n1,IC50,120.0,6.92,ChEMBL,6.92
CLK1,P49759,CLK,CHEMBL44541,Nc1nccc(-c2c[nH]c3ccc(Br)cc23)n1,IC50,220.0,6.66,ChEMBL,6.66
CLK1,P49759,CLK,CHEMBL1802962,Nc1nccc(-c2c[nH]c3cccc(Br)c23)n1,IC50,1400.0,5.85,ChEMBL,5.85
CLK1,P49759,CLK,CHEMBL941,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Kd,4500.0,5.35,ChEMBL,5.35
CLK1,P49759,CLK,CHEMBL450786,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,Kd,730.0,6.14,ChEMBL,6.14
CLK1,P49759,CLK,CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,Kd,22.0,7.66,ChEMBL,7.66
CLK1,P49759,CLK,CHEMBL573339,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,Kd,3900.0,5.41,ChEMBL,5.41
CLK1,P49759,CLK,CHEMBL513909,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,Kd,940.0,6.03,ChEMBL,6.03
CLK1,P49759,CLK,CHEMBL1908395,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1.Cl,Kd,900.0,6.05,ChEMBL,6.05
CLK1,P49759,CLK,CHEMBL509032,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,Kd,12.0,7.92,ChEMBL,7.92
CLK1,P49759,CLK,CHEMBL502835,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,Kd,8.8,8.06,ChEMBL,8.06
CLK1,P49759,CLK,CHEMBL608533,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Kd,350.0,6.46,ChEMBL,6.46
CLK1,P49759,CLK,CHEMBL230011,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,Kd,140.0,6.85,ChEMBL,6.85
CLK1,P49759,CLK,CHEMBL1230609,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,Kd,550.0,6.26,ChEMBL,6.26
CLK1,P49759,CLK,CHEMBL1230020,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,Kd,6600.0,5.18,ChEMBL,5.18
CLK1,P49759,CLK,CHEMBL1287853,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,Kd,2500.0,5.6,ChEMBL,5.6
CLK1,P49759,CLK,CHEMBL1908397,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,Kd,64.0,7.19,ChEMBL,7.19
CLK1,P49759,CLK,CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,Kd,910.0,6.04,ChEMBL,6.04
CLK1,P49759,CLK,CHEMBL379218,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,Kd,1.4,8.85,ChEMBL,8.85
CLK1,P49759,CLK,CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,Kd,1700.0,5.77,ChEMBL,5.77
CLK1,P49759,CLK,CHEMBL300138,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,Kd,510.0,6.29,ChEMBL,6.29
CLK1,P49759,CLK,CHEMBL475251,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,Kd,1200.0,5.92,ChEMBL,5.92
CLK1,P49759,CLK,CHEMBL223360,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Kd,8900.0,5.05,ChEMBL,5.05
CLK1,P49759,CLK,CHEMBL296468,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,Kd,410.0,6.39,ChEMBL,6.39
CLK1,P49759,CLK,CHEMBL521851,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,Kd,1100.0,5.96,ChEMBL,5.96
CLK1,P49759,CLK,CHEMBL91829,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,Kd,910.0,6.04,ChEMBL,6.04
CLK1,P49759,CLK,CHEMBL384304,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,Kd,66.0,7.18,ChEMBL,7.18
CLK1,P49759,CLK,CHEMBL608154,COc1c(Cl)cc2c([nH]c3cnccc32)c1NC(=O)c1cccnc1C,Kd,640.0,6.19,ChEMBL,6.19
CLK1,P49759,CLK,CHEMBL603469,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,Kd,9.6,8.02,ChEMBL,8.02
CLK1,P49759,CLK,CHEMBL464552,CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,Kd,21.0,7.68,ChEMBL,7.68
CLK1,P49759,CLK,CHEMBL522892,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,Kd,6800.0,5.17,ChEMBL,5.17
CLK1,P49759,CLK,CHEMBL124660,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,Kd,630.0,6.2,ChEMBL,6.2
CLK1,P49759,CLK,CHEMBL574738,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1,Kd,110.0,6.96,ChEMBL,6.96
CLK1,P49759,CLK,CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,Kd,600.0,6.22,ChEMBL,6.22
CLK1,P49759,CLK,CHEMBL445813,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,Kd,990.0,6.0,ChEMBL,6.0
CLK1,P49759,CLK,CHEMBL255863,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,Kd,2100.0,5.68,ChEMBL,5.68
CLK1,P49759,CLK,CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Kd,7500.0,5.12,ChEMBL,5.12
CLK1,P49759,CLK,CHEMBL388978,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Kd,32.0,7.5,ChEMBL,7.5
CLK1,P49759,CLK,CHEMBL1721885,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,Kd,360.0,6.44,ChEMBL,6.44
CLK1,P49759,CLK,CHEMBL1933288,C[C@@H]1CCNC(=O)c2cc3ccc(C(=O)Nc4nc5ccccc5n4CCCN(C)C)cc3n21,IC50,512.0,6.29,ChEMBL,6.29
CLK1,P49759,CLK,CHEMBL2071342,CCn1nnc(CCNC(=O)Nc2nc(C)c(-c3ccc(S(C)(=O)=O)c(F)c3)s2)n1,IC50,118.0,6.93,ChEMBL,6.93
CLK1,P49759,CLK,CHEMBL457313,Nc1ncnc2c1sc1ncccc12,IC50,680.0,6.17,ChEMBL,6.17
CLK1,P49759,CLK,CHEMBL2153522,c1ccc(Nc2ncnc3c2sc2ncccc23)cc1,IC50,4500.0,5.35,ChEMBL,5.35
CLK1,P49759,CLK,CHEMBL2153523,COc1ccc(Nc2ncnc3c2sc2ncccc23)cc1,IC50,3300.0,5.48,ChEMBL,5.48
CLK1,P49759,CLK,CHEMBL2153524,COc1ccc(Nc2ncnc3c2sc2ncccc23)cc1OC,IC50,3400.0,5.47,ChEMBL,5.47
CLK1,P49759,CLK,CHEMBL2153527,c1cnc2sc3c(Nc4ccc5c(c4)OCO5)ncnc3c2c1,IC50,2200.0,5.66,ChEMBL,5.66
CLK1,P49759,CLK,CHEMBL2153529,Fc1cc(Br)ccc1Nc1ncnc2c1sc1ncccc12,IC50,2100.0,5.68,ChEMBL,5.68
CLK1,P49759,CLK,CHEMBL2153531,Nc1ncnc2c1sc1cccnc12,IC50,5200.0,5.28,ChEMBL,5.28
CLK1,P49759,CLK,CHEMBL1802358,O=C1NC(Nc2ccccc2)=N/C1=C\c1ccc2c(c1)OCO2,Kd,75.0,7.12,ChEMBL,7.12
CLK1,P49759,CLK,CHEMBL2312654,Cc1cc(-c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)on1,IC50,1630.0,5.79,ChEMBL,5.79
CLK1,P49759,CLK,CHEMBL2312652,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2N[C@@H]2COC[C@H]2O)CC1,IC50,11210.0,4.95,ChEMBL,4.95
CLK1,P49759,CLK,CHEMBL2312649,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1,IC50,3450.0,5.46,ChEMBL,5.46
CLK1,P49759,CLK,CHEMBL2313884,COc1ccc2c(c1)sc1c(Nc3ccc(N(C)C)cc3)ncnc12,IC50,790.0,6.1,ChEMBL,6.1
CLK1,P49759,CLK,CHEMBL2313926,COc1ccc2c(c1)sc1c(Nc3ccc(C#N)cc3)ncnc12,IC50,6800.0,5.17,ChEMBL,5.17
CLK1,P49759,CLK,CHEMBL2313924,COc1ccc2c(c1)sc1c(Nc3ccc(Br)cc3F)ncnc12,IC50,2300.0,5.64,ChEMBL,5.64
CLK1,P49759,CLK,CHEMBL2313923,COc1ccc2c(c1)sc1c(Nc3ccc(F)cc3F)ncnc12,IC50,1600.0,5.8,ChEMBL,5.8
CLK1,P49759,CLK,CHEMBL2313918,COc1ccc2c(c1)sc1c(Nc3ccc(Cl)c(Cl)c3)ncnc12,IC50,6100.0,5.21,ChEMBL,5.21
CLK1,P49759,CLK,CHEMBL2313917,COc1ccc2c(c1)sc1c(Nc3ccccc3Cl)ncnc12,IC50,3100.0,5.51,ChEMBL,5.51
CLK1,P49759,CLK,CHEMBL2313912,COc1ccc2c(c1)sc1c(Nc3ccc4c(c3)OCCO4)ncnc12,IC50,680.0,6.17,ChEMBL,6.17
CLK1,P49759,CLK,CHEMBL2313909,COc1cc(Nc2ncnc3c2sc2cc(OC)ccc23)cc(OC)c1,IC50,5100.0,5.29,ChEMBL,5.29
CLK1,P49759,CLK,CHEMBL2313908,COc1ccc2c(c1)sc1c(Nc3ccc(OC)c(OC)c3)ncnc12,IC50,2800.0,5.55,ChEMBL,5.55
CLK1,P49759,CLK,CHEMBL269538,COc1ccc2c(c1)[nH]c1c(C)nccc12,IC50,26.0,7.58,ChEMBL,7.58
CLK1,P49759,CLK,CHEMBL2313891,COc1ccc2c(c1)oc1c(Nc3ccccc3Cl)ncnc12,IC50,4200.0,5.38,ChEMBL,5.38
CLK1,P49759,CLK,CHEMBL2313885,COc1ccc2c(c1)oc1c(Nc3ccc4c(c3)OCO4)ncnc12,IC50,2000.0,5.7,ChEMBL,5.7
CLK1,P49759,CLK,CHEMBL2314167,COc1ccc(Nc2ncnc3c2oc2cc(OC)ccc23)cc1,IC50,1500.0,5.82,ChEMBL,5.82
CLK1,P49759,CLK,CHEMBL2314163,COc1ccc2c(c1)oc1c(N)ncnc12,IC50,410.0,6.39,ChEMBL,6.39
CLK1,P49759,CLK,CHEMBL2392362,COc1cccc(-c2ccnc(NCc3ccc(Cl)c(Cl)c3)n2)c1,IC50,5459.0,5.26,ChEMBL,5.26
CLK1,P49759,CLK,CHEMBL1331525,c1cncc(CNc2ncncc2-c2ccc3c(c2)OCO3)c1,IC50,4805.0,5.32,ChEMBL,5.32
CLK1,P49759,CLK,CHEMBL1882945,Clc1ccc(CNc2ncncc2-c2ccc3c(c2)OCO3)cc1,IC50,2370.0,5.62,ChEMBL,5.62
CLK1,P49759,CLK,CHEMBL1898211,Clc1ccc(CNc2ccnc(-c3ccc4[nH]ncc4c3)n2)cc1Cl,IC50,1783.0,5.75,ChEMBL,5.75
CLK1,P49759,CLK,CHEMBL1872011,c1cncc(CNc2ccnc(-c3ccc4cn[nH]c4c3)n2)c1,IC50,1598.0,5.8,ChEMBL,5.8
CLK1,P49759,CLK,CHEMBL1899640,Clc1ccc(Nc2nccc(-c3ccc4c(c3)OCO4)n2)cc1,IC50,1262.0,5.9,ChEMBL,5.9
CLK1,P49759,CLK,CHEMBL1884711,c1cncc(CNc2ccnc(-c3ccc4[nH]ncc4c3)n2)c1,IC50,964.0,6.02,ChEMBL,6.02
CLK1,P49759,CLK,CHEMBL2392228,Clc1ccc(CNc2ncncc2-c2ccc3c(c2)OCO3)cc1Cl,IC50,626.0,6.2,ChEMBL,6.2
CLK1,P49759,CLK,CHEMBL2392359,COc1ccc(-c2ccnc(NCc3ccc(Cl)cc3)n2)cc1,IC50,277.0,6.56,ChEMBL,6.56
CLK1,P49759,CLK,CHEMBL2392367,Clc1ccc(CNc2nccc(-c3ccc4cn[nH]c4c3)n2)cc1Cl,IC50,183.0,6.74,ChEMBL,6.74
CLK1,P49759,CLK,CHEMBL1885536,c1cc(-c2ccc3c(c2)OCO3)nc(Nc2ccc3c(c2)OCO3)n1,IC50,180.0,6.75,ChEMBL,6.75
